Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
May 2013,Kpongu CHPS,,,40,,,,,,,,,,,,,,,,2,,,,,22,,45,,
May 2013,Biihee CHPS,,,16,,,,,,,,,,,,,,,,,,,,,1,,1,,
May 2013,Konta North Clinic,,,89,,,,,,,,,,1,5,,,,,1,,,,,70,,137,,
May 2013,Boli CHPS,,,41,,,,,,,,,,,,,,,,6,,,,,14,,17,,
May 2013,Tampalipaani CHPS,,,8,,,,,,,,,,,,,,,,,,,,,4,,13,2,
May 2013,Dandafuro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,
May 2013,Nyagli CHPS,,,14,,,,,,,,,,,,,,,,3,,,,,3,,14,,
May 2013,Dobile North CHPS,,,69,,,,,2,,,,,,,,,2,,9,,,,,,,146,5,
June 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Jonga CHPS,,,12,,,,,,,,,,,,,,,,4,,,,,4,,16,2,
June 2013,Islamic Hospital,,,66,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Wa SHS Clinic,,,,,,,,,,,,,3,15,,,,,,,,,,25,,58,2,
June 2013,Sing CHPS,,,16,,,,,,,,,,,,,,,,,,,,,6,,20,,
June 2013,Konjiehi CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Yibile CHPS,,,8,,,,,,,,,,,,,,,,,,,,,5,,8,,
June 2013,Mangu/Sombo CHPS,,,17,,,,,,,,,,,,,,,,,,,,,12,,36,,
June 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Kunbiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,6,,
June 2013,Kperisi CHPS,,,41,,,,,,,,,,,,,,,,,,,,,34,,92,,
June 2013,Kambali Health Center,,,35,,,,,,,,,564,,18,,,,,,,,,,360,,490,,
June 2013,Wa Urban Health Center,25,0,312,,,6,,,,,,,34,47,,,4,,2,,,,,125,,298,,
June 2013,Dondoli CHPS,,,4,,,,,1,,,,,,,,,,,,,,,,5,,8,1,
June 2013,Charingu Health Center,3,0,32,,,,,,,,,,1,,,,,,5,2,2,1,,13,,18,,
June 2013,Charia Health Center,6,0,42,,,1,,,,,2,,2,7,,,2,,,,,,,24,,144,5,
June 2013,Piisi (wa) CHPS,,,27,,,,,,,,,,,,,,,,3,,,,,24,,51,,
June 2013,Adolescent Health Center,,,34,,,,,3,,,,,2,34,,,2,,2,,,,,78,,169,5,
June 2013,Wa Market Clinic,,,208,,,,,2,21,,,,,60,,,,,4,,,,,257,,364,9,
June 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Busa Health Center,9,0,99,,,,,,,,,,,1,,,36,,15,,6,,,36,,20,,
June 2013,Bamahu CHPS,,,28,,,,,,,,,,,,,,,,,,,,,,,15,,
June 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Nakore CHPS,,,48,,,,,,,,,,,,,,,,,,,,,29,,40,,
June 2013,Gbegru CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,5,,
June 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
June 2013,Upper West Regional Hospital,384,3,339,53,69,,63,,38,,,972,15,44,,,29,,,,24,37,1,22,,113,35,
June 2013,Bamahu Health Center,1,0,25,,,,,,,,,,,,,,,,,,,,,61,,80,3,
June 2013,Kpongu CHPS,,,35,,,,,,,,,4,,,,,,,4,,,,,10,,18,,
June 2013,Biihee CHPS,,,10,,,,,,,,,,,,,,,,,,,,,8,,12,,
June 2013,Konta North Clinic,,,93,,,,,,,1,,,3,9,,,5,,4,,,,,51,,180,7,
June 2013,Boli CHPS,,,30,,,,,,,,,,,,,,,,,,,,,21,,11,,
June 2013,Tampalipaani CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,13,2,
June 2013,Dandafuro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Nyagli CHPS,,,15,,,,,,,,,,,,,,,,,,,,,5,,13,2,
June 2013,Dobile North CHPS,,,76,,,2,,,,,,,,,,,3,,6,,,,,73,,184,8,
July 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Jonga CHPS,,,20,,,,,,,,,,,,,,3,,1,,,,,3,,5,2,
July 2013,Islamic Hospital,,,61,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Wa SHS Clinic,,,,,,,,,,,,,,6,,,,,,,,,,25,,76,3,
July 2013,Sing CHPS,,,14,,,,,,,,,,,,,,,,,,,,,3,,8,,
July 2013,Konjiehi CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Yibile CHPS,,,5,,,,,,,,,,,,,,,,,,,,,7,,11,,
July 2013,Mangu/Sombo CHPS,,,19,,,,,,,,,,,,,,,,1,,,,,18,,57,,
July 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Kunbiehi CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,4,,
July 2013,Kperisi CHPS,,,42,,,,,,,,,,,,,,,,,,,,,38,,56,,
July 2013,Kambali Health Center,,,118,,,,,,,,,592,,100,,,,,,,,,,387,,535,,
July 2013,Wa Urban Health Center,32,0,327,,,2,,,,,,,18,61,,,,,,,,,,63,,392,15,
July 2013,Dondoli CHPS,,,18,,,,,1,,,,,,,,,,,,,,,,13,,21,1,
July 2013,Charingu Health Center,3,0,45,,,,,,,,,,,,,,,,6,,,,,37,,49,,
July 2013,Charia Health Center,4,0,41,,,2,,,,,2,,3,7,,,2,,,,,,,36,,147,6,
July 2013,Piisi (wa) CHPS,,,28,,,,,2,,,,,,,,,,,7,1,,,,18,,52,,
July 2013,Adolescent Health Center,,,36,,,,,,,,,,,14,,,6,,6,,,,,33,,162,4,
July 2013,Wa Market Clinic,,,196,,,,,,,,,,,28,,,,,7,,,,,202,,582,5,
July 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Busa Health Center,8,0,84,,,,,,,,,,,,,,28,,7,,,,,27,,50,,
July 2013,Bamahu CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,10,,
July 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Nakore CHPS,,,40,,,,,,,,,,,,,,,,,,,,,30,,45,,
July 2013,Gbegru CHPS,,,8,,,,,,,,,,,,,,,,,,,,,6,,10,,
July 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Upper West Regional Hospital,368,1,458,53,30,,28,,44,,68,,137,55,,,129,,,,29,21,,,,45,81,
July 2013,Bamahu Health Center,,,36,,,,,,,,,,,3,,,1,,3,,,,,46,,79,5,
July 2013,Kpongu CHPS,,,46,,,,,,,,,,,,,,,,,,,,,12,,7,,
July 2013,Biihee CHPS,,,11,,,,,,,,,,,,,,,,,,,,,1,,2,,
July 2013,Konta North Clinic,,,93,,,,,,,,,,,10,,,,,,,,,,32,,180,10,
July 2013,Boli CHPS,,,37,,,,,,,,,,,,,,,,,,,,,14,,24,4,
July 2013,Tampalipaani CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,13,,
July 2013,Dandafuro CHPS,,,11,,,,,,,,,,,,,,,,,,,,,7,,4,,
July 2013,Nyagli CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,6,,
July 2013,Dobile North CHPS,,,91,,,,,,,,,,,,,,,,9,,,,,,,244,,
August 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Jonga CHPS,,,17,,,,,,,,,,,1,,,,,2,,,,,11,,32,1,
August 2013,Islamic Hospital,,,63,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Wa SHS Clinic,,,,,,,,,,,,,5,17,,,,,,,,,,31,,81,2,
August 2013,Sing CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,26,,
August 2013,Konjiehi CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Yibile CHPS,,,15,,,,,,,,,,,2,,,,,,,,,,7,,39,,
August 2013,Mangu/Sombo CHPS,,,25,,,,,,,,,,,,,,2,,,,,,,34,,76,,
August 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Kunbiehi CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,17,,
August 2013,Kperisi CHPS,,,37,,,,,,,,,,,,,,,,,,,,,32,,52,,
August 2013,Kambali Health Center,,,159,,,,,,,,,535,,28,,,,,,,,,,349,,496,,
August 2013,Wa Urban Health Center,20,0,315,,,4,,,,,,,4,56,,,,,4,,,,,122,,518,,
August 2013,Dondoli CHPS,,,11,,,,,,,,,,,,,,,,,,,,,15,,38,1,
August 2013,Charingu Health Center,7,0,45,,,,,,,,,,1,,,,1,,14,,1,,,31,,76,,
August 2013,Charia Health Center,10,0,59,,,,,,,,,1,4,21,,,1,,,,,,,41,,187,6,
August 2013,Piisi (wa) CHPS,,,28,,,,,,,,,,,,,,,,4,,,,,24,,59,,
August 2013,Adolescent Health Center,,,31,,,,,,,,,,,31,,,,,,,,,,80,,369,1,
August 2013,Wa Market Clinic,,,127,,,,,,,,,,,44,,,,,1,,,,,150,,419,46,
August 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Busa Health Center,7,0,95,,,,,,,,,,,3,,,22,,10,,1,,,14,,85,,
August 2013,Bamahu CHPS,,,20,,,,,,,,,,,,,,,,,,,,,2,,17,,
August 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Nakore CHPS,,,54,,,,,,,,,,,,,,,,,,,,,32,,89,,
August 2013,Gbegru CHPS,,,8,,,,,1,,,1,,,,,,,,,,,,,1,,17,3,
August 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Upper West Regional Hospital,370,1,477,66,28,,21,,30,,,500,15,58,,,57,,,,55,13,,7,,35,60,
August 2013,Bamahu Health Center,,,28,,,,,1,,,,,,,,,5,,10,,,,,53,,116,7,
August 2013,Kpongu CHPS,,,33,,,,,,,,,,,,,,,,,,,,,25,,6,,
August 2013,Biihee CHPS,,,15,,,,,,,,,,,,,,,,,,,,,10,,32,,
August 2013,Konta North Clinic,,,85,,,,,2,,,,,3,7,,,,,9,,,,,70,,270,7,
August 2013,Boli CHPS,,,32,,,,,,,,,,,,,,,,1,,,,,15,,27,3,
August 2013,Tampalipaani CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,17,,
August 2013,Dandafuro CHPS,,,8,,,,,,,,,,,,,,,,,,,,,3,,16,,
August 2013,Nyagli CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,17,,
August 2013,Dobile North CHPS,,,74,,,,,3,,,,,,2,,,1,,17,,,,,99,,258,9,
September 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Jonga CHPS,,,13,,,,,,,,,,,,,,,,3,,,,,10,,23,,
September 2013,Islamic Hospital,,,76,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Wa SHS Clinic,,,,,,,,,,,,,1,16,,,2,,,,,,,55,,66,2,
September 2013,Sing CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,13,,
September 2013,Konjiehi CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Yibile CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,10,,
September 2013,Mangu/Sombo CHPS,,,19,,,,,,,,,,,,,,,,,,,,,15,,54,,
September 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Kunbiehi CHPS,,,13,,,,,1,,,,,,,,,,,,,,,,3,,7,2,
September 2013,Kperisi CHPS,,,41,,,,,,,,,,,,,,,,,,,,,27,,84,,
September 2013,Kambali Health Center,,,160,,,,,,,,,474,,17,,,,,,,,,,192,,441,,
September 2013,Wa Urban Health Center,46,0,334,,,10,,,,,,,8,72,,,18,,3,,,1,,150,,691,,
September 2013,Dondoli CHPS,,,6,,,,,,,,,,,,,,,,1,,,,,7,,31,1,
September 2013,Charingu Health Center,5,0,29,,,,,,,,,,1,,,,1,,3,,1,,,7,,86,,
September 2013,Charia Health Center,9,0,40,,,,,,,,6,,3,9,,,4,,,,,,,,,226,8,
September 2013,Piisi (wa) CHPS,,,17,,,,,,,,,,,,,,,,1,,,1,,9,,32,,
September 2013,Adolescent Health Center,,,36,,,,,1,,,,,,14,,,2,,1,,,,,83,,301,5,
September 2013,Wa Market Clinic,,,149,,,,,,,,,,,47,,,31,30,,,,,,121,,347,5,
September 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Busa Health Center,8,0,87,,,,,,,,,,,1,,,21,,15,,,,,54,,71,,
September 2013,Bamahu CHPS,,,31,,,,,,,,,,,,,,,,,,,,,6,,19,,
September 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Nakore CHPS,,,26,,,,,,,,,1,,,,,,,,,,,,19,,65,,
September 2013,Gbegru CHPS,,,9,,,1,,,,,,,,,,,,,,,,,,1,,9,2,
September 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Upper West Regional Hospital,426,1,418,61,36,,27,,39,,80,368,36,,,,126,,,,28,45,,138,,30,63,
September 2013,Bamahu Health Center,1,0,36,,,2,,,,,,,,,,,,,12,,,,,57,,219,,
September 2013,Kpongu CHPS,,,41,,,,,,,,,,,,,,,,,,,,,3,,22,,
September 2013,Biihee CHPS,,,15,,,,,,,,,,,,,,,,,,,,,3,,28,,
September 2013,Konta North Clinic,,,90,,,2,,,,,,,2,,,,,,12,,,,,30,,302,,
September 2013,Boli CHPS,,,26,,,,,,,,,,,2,,,,,2,,,,,16,,38,,
September 2013,Tampalipaani CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,10,,
September 2013,Dandafuro CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,
September 2013,Nyagli CHPS,,,2,,,,,,,,,,,,,,,,,,,,,7,,13,,
September 2013,Dobile North CHPS,,,113,,,,,1,,,,,,,,,,,12,,,,,,,259,,
October 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Jonga CHPS,,,17,,,,,,,,,,,,,,,,,,,,,6,,20,,
October 2013,Islamic Hospital,,,79,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Wa SHS Clinic,,,,,,,,,,,,,2,2,,,4,,,,,,,90,,148,1,
October 2013,Sing CHPS,,,12,,,,,,,,,,,,,,1,,,,,,,6,,5,,
October 2013,Konjiehi CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Yibile CHPS,,,10,,,,,,,,,,,,,,1,,,,,,,5,,7,,
October 2013,Mangu/Sombo CHPS,,,17,,,,,,,,,,,,,,,,,,,,,56,,107,,
October 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Kunbiehi CHPS,,,17,,,,,,,,,,,,,,,,,,,,,7,,25,2,
October 2013,Kperisi CHPS,,,28,,,,,,,,,,,,,,,,,,,,,,,71,,
October 2013,Kambali Health Center,,,103,,,,,,,,,250,,23,,,,,15,,,,,42,,322,,
October 2013,Wa Urban Health Center,45,0,327,,,8,,,,,,,16,,,,,,,,,,,164,69,387,38,
October 2013,Dondoli CHPS,,,8,,,,,,,,,,,,,,,,,,,,,3,,14,,
October 2013,Charingu Health Center,5,0,37,,,,,,,,,,,,,,,,,,1,,,19,,46,,
October 2013,Charia Health Center,10,0,80,,,2,,,,,9,,3,23,,,3,,,,,,,38,,136,10,
October 2013,Piisi (wa) CHPS,,,22,,,,,,,,,,,,,,,,3,,,,,27,,63,,
October 2013,Adolescent Health Center,,,31,,,,,1,,,,,,10,,,3,,4,,,,,99,,233,,
October 2013,Wa Market Clinic,,,255,,,1,,2,,,,,,42,,,,5,,,,,,157,,358,6,
October 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Busa Health Center,9,0,107,,,1,,,,,,,,6,,,27,,13,,,,,30,,70,,
October 2013,Bamahu CHPS,,,30,,,,,,,,,,,,,,,,7,,,,,18,,13,,
October 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Nakore CHPS,,,45,,,,,,,,,,,,,,,,,,,,,14,,85,,
October 2013,Gbegru CHPS,,,10,,,,,,,,,,,,,,1,,1,,,,,4,,1,,
October 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Upper West Regional Hospital,460,0,447,70,43,,30,,17,,65,404,46,120,,,121,,4,,55,41,,10,,133,41,
October 2013,Bamahu Health Center,,,20,,,,,,,,,,,14,,,1,,11,,,,,123,,196,4,
October 2013,Kpongu CHPS,,,45,,,,,,,,,,,,,,,,1,,,,,11,,15,,
October 2013,Biihee CHPS,,,9,,,,,,,,,,,,,,,,,,,,,10,,19,,
October 2013,Konta North Clinic,,,82,,,,,1,,,,,,7,,,5,,7,,,,,76,,313,,
October 2013,Boli CHPS,,,21,,,,,,,,,,,,,,,,2,,,,,15,,22,3,
October 2013,Tampalipaani CHPS,,,11,,,,,,,,,,,,,,,,,,,,,9,,31,,
October 2013,Dandafuro CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,2,,
October 2013,Nyagli CHPS,,,5,,,,,,,,,,,,,,,,,,,,,3,,11,,
October 2013,Dobile North CHPS,,,146,,,,,,,,,,,3,,,13,,1,,,,,,,249,,
November 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Jonga CHPS,,,18,,,,,,,,,,,1,,,,,1,,,,,14,,21,,
November 2013,Islamic Hospital,,,102,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Wa SHS Clinic,,,,,,,,,,,,,2,19,,,1,,,,,,,82,,166,,
November 2013,Sing CHPS,,,15,,,,,,,,,,,,,,,,2,,,,,,,19,,
November 2013,Konjiehi CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Yibile CHPS,,,14,,,,,,,,,,,,,,,,,,,,,3,,10,,
November 2013,Mangu/Sombo CHPS,,,18,,,,,,,,,,,,,,3,,,,,,,26,,70,,
November 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Kunbiehi CHPS,,,17,,,,,,,,,,,,,,,,,,,,,6,,17,,
November 2013,Kperisi CHPS,,,39,,,,,,,,,,,,,,,,,,,,,,,108,,
November 2013,Kambali Health Center,,,115,,,,,2,,,,103,,16,,,,,17,,,,,63,,98,,
November 2013,Wa Urban Health Center,47,0,273,,,,,3,,,,,13,60,,,5,,,,,,,98,,322,,
November 2013,Dondoli CHPS,,,11,,,,,1,,,,,,,,,,,,,,,,4,,13,1,
November 2013,Charingu Health Center,3,0,36,,,,,,,,1,,,,,,,,,,,,,37,,98,,
November 2013,Charia Health Center,8,0,43,,,,,,,,9,,,17,,,6,,,,,,,40,,83,5,
November 2013,Piisi (wa) CHPS,,,19,,,,,,,,,,,,,,1,,1,,,,,20,,51,,
November 2013,Adolescent Health Center,,,50,,,,,,,,,,,21,,,4,,2,,,,,135,,252,,
November 2013,Wa Market Clinic,,,152,,,,,,,,,,,49,,,,8,,,,,,142,,213,5,
November 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Busa Health Center,13,0,81,,,,,,,,,,,2,,,5,,3,,,,,19,,63,,
November 2013,Bamahu CHPS,,,23,,,,,,,,,,,2,,,,,,,,,,2,,10,,
November 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Nakore CHPS,,,57,,,,,,,,,,,,,,,,,,,,,15,,52,,
November 2013,Gbegru CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,3,1,
November 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Upper West Regional Hospital,401,0,412,51,8,,28,,11,,150,88,85,89,,,119,,4,,41,39,2,21,,132,80,
November 2013,Bamahu Health Center,,,28,,,,,,,,,,,6,,,6,,12,,,1,,88,,141,5,
November 2013,Kpongu CHPS,,,45,,,,,,,,,,,,,,1,,1,,,,,10,,7,2,
November 2013,Biihee CHPS,,,9,,,,,,,,,,,,,,,,,,,,,12,,15,,
November 2013,Konta North Clinic,,,93,,,,,,,,,,,8,,,5,,4,,,,,78,,207,,
November 2013,Boli CHPS,,,23,,,,,,,,,,,,,,,,1,,,,,9,,35,,
November 2013,Tampalipaani CHPS,,,8,,,,,,,,,,,,,,,,,,,,,11,,33,,
November 2013,Dandafuro CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,17,,
November 2013,Nyagli CHPS,,,6,,,,,,,,,,,,,,,,,,,,,10,,8,,
November 2013,Dobile North CHPS,1,0,77,,,,,,,,,,,3,,,,,13,,,,,,,243,,
December 2013,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Jonga CHPS,,,18,,,,,,,,,,,,,,1,,,,,,,13,,12,,
December 2013,Islamic Hospital,,,81,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Wa SHS Clinic,,,,,,,,,,,,,,15,,,2,,,,,,,53,,152,,
December 2013,Sing CHPS,,,16,,,,,,,,,,,,,,,,,,,,,7,,16,,
December 2013,Konjiehi CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Yibile CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,12,,
December 2013,Mangu/Sombo CHPS,,,12,,,,,,,,,,,,,,,,1,,,,,4,,103,,
December 2013,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Kunbiehi CHPS,,,13,,,,,,,,,,,,,,,,,,,,,9,,16,1,
December 2013,Kperisi CHPS,,,44,,,,,,,,,,,,,,,,,,,,,,,120,,
December 2013,Kambali Health Center,,,82,,,,,,,,18,,,13,,,,,9,,,,,83,,354,,
December 2013,Wa Urban Health Center,51,0,172,,,5,,,,,,,20,75,,,5,,,,,1,,68,,353,22,
December 2013,Dondoli CHPS,,,8,,,,,2,,,,,,,,,,,1,,,,,,,8,2,
December 2013,Charingu Health Center,3,0,42,,,1,,,,,1,,,,,,,,,,,,,28,,77,,
December 2013,Charia Health Center,4,0,68,,,2,,,,,7,,,15,,,10,,,,,,,38,,104,6,
December 2013,Piisi (wa) CHPS,,,40,,,,,,,,,,,,,,1,,1,,,,,21,,41,,
December 2013,Adolescent Health Center,,,50,,,,,,,,,,,16,,,2,,5,,,1,,78,,157,,
December 2013,Wa Market Clinic,,,161,,,,,,,,,,,64,,,,1,,,,,,233,,404,3,
December 2013,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Busa Health Center,6,0,72,,,,,,,,,,,1,,,6,,7,,,,,32,,61,,
December 2013,Bamahu CHPS,,,29,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Nakore CHPS,,,32,,,,,,,,,,,,,,,,,,,,,16,,37,,
December 2013,Gbegru CHPS,,,10,,,,,1,,,,,,,,,,,,,,,,2,,7,1,
December 2013,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Upper West Regional Hospital,372,0,383,50,32,,16,,8,,27,191,18,89,,,119,,,,32,,6,24,,13,31,
December 2013,Bamahu Health Center,,,31,,,,,,,,,,,5,,,1,,2,,,,,56,,92,3,
December 2013,Kpongu CHPS,,,46,,,,,,,,,,,,,,,,1,,,,,13,,11,,
December 2013,Biihee CHPS,,,10,,,,,,,,,,,,,,,,1,,,,,6,,34,,
December 2013,Konta North Clinic,,,98,,,,,,,,,,1,7,,,4,,,,,1,,81,,180,3,
December 2013,Boli CHPS,,,34,,,,,,,,,,,,,,,,2,,,,,18,,25,,
December 2013,Tampalipaani CHPS,,,13,,,,,,,,,,,,,,,,,,,,,6,,41,,
December 2013,Dandafuro CHPS,,,16,,,,,,,,,,,,,,,,,,,,,6,,24,,
December 2013,Nyagli CHPS,,,5,,,,,,,,,,,,,,,,,,,,,13,,13,,
December 2013,Dobile North CHPS,,,99,,,,,,,,,,,1,,,,,15,,,,,,,268,,
January 2014,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Jonga CHPS,,,20,,,,,,,,,,,2,,,,,1,,,,,24,,18,,
January 2014,Islamic Hospital,,,92,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Wa SHS Clinic,,,,,,,,,,,,,1,31,,,5,,,,,,,98,,119,,
January 2014,Sing CHPS,,,26,,,,,,,,,,,,,,,,,,,,,13,,10,,
January 2014,Konjiehi CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Yibile CHPS,,,7,,,,,,,,,,,,,,,,,,,,,5,,22,,
January 2014,Mangu/Sombo CHPS,,,16,,,,,,,,,,,1,,,1,,5,,,,,3,,77,,
January 2014,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Kunbiehi CHPS,,,11,,,,,1,,,,,,,,,,,,,,,,10,,18,1,
January 2014,Kperisi CHPS,,,44,,,,,,,,,,,,,,,,6,,,,,26,,72,,
January 2014,Kambali Health Center,,,138,,,,,,,,76,,,17,,,,,11,,,,,144,,137,,
January 2014,Wa Urban Health Center,37,0,335,,,1,,3,,,,,15,96,,,4,,,,,,,211,,390,,
January 2014,Dondoli CHPS,,,10,,,,,1,,,,,,,,,,,,,,,,5,,7,,
January 2014,Charingu Health Center,6,0,35,,,,,1,,,,,,,,,,,3,,,,,11,,61,,
January 2014,Charia Health Center,3,0,64,,,,,,,,1,,,19,,,17,,,,,,,28,,123,12,
January 2014,Piisi (wa) CHPS,,,32,,,,,,,,,,,,,,,,1,,,,,22,,23,,
January 2014,Adolescent Health Center,,,54,,,,,3,,,,,,19,,,,,,,,,,123,,201,,
January 2014,Wa Market Clinic,,,223,,,,,11,,,,,,87,,,,9,,,,,,241,,258,3,
