Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
May 2011,Tampaala CHPS,,,32,,,,,,,,,,,,,,,,,,,,,5,,5,12,
May 2011,Yagha Health Centre,5,0,31,,,2,,1,,,,,4,,,,,,4,,,,,6,,6,13,
May 2011,Ullo Health Centre,19,0,22,,,2,,,,,,,1,1,,,,,11,,,,,2,,18,13,
May 2011,Tamapuo CHPS,3,0,13,,,,,,,,,,,,,,,,,,,,,,,7,7,
May 2011,Sabuli Health Centre,,,23,,,7,,,,,,,,,,,,,,,,,,22,,6,9,
May 2011,Jirapa Urban Health Center,,,17,,,,,,,,,,4,1,,,2,,,,,1,,19,,23,8,
May 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Duori Health Centre,3,0,26,,,2,,1,,,,10,,,,,1,7,3,,,,,20,,14,16,
May 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Gbare CHPS,,,31,,,,,,,,,,,,,,1,,,,,,,11,,6,,
May 2011,Nambeg CHPS,,,22,,,1,,3,,,,,,,,,,,,,,,,10,,6,10,
May 2011,Somboro CHPS,,,13,,,,,,,,,,,,,,,,,,,,,3,,2,1,
May 2011,Ping CHPS,,,16,,,,,,,,,31,2,,,,2,,3,,,,,,,5,4,
May 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,St. Joseph's Hospital,130,0,350,22,,,,,,,,52,22,69,,,25,,1,,4,13,2,74,,207,,
May 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Tuggo Health Centre,7,0,33,,,1,,,,3,,,,,,,8,,3,,2,2,2,27,,6,,
May 2011,Kogri CHPS,,,21,,,1,,2,,,,17,,,,,,,,,,,,8,,,,
May 2011,Guoripuo CHPS,2,0,11,,,,,,,,,2,,,,,,,,,,,,,,,5,
May 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Tampaala CHPS,,,26,,,,,,,,,,,,,,1,,,,,,,,,9,,
June 2011,Yagha Health Centre,9,0,21,,,1,,,,,,,2,,,,,,4,,,5,,8,,7,6,
June 2011,Ullo Health Centre,7,0,25,,,,,,,,65,67,1,,,,,,9,,,,,3,,23,,
June 2011,Tamapuo CHPS,2,0,6,,,,,,,,,,,,,,,,,,,,,,,1,2,
June 2011,Sabuli Health Centre,3,0,26,,,3,,,,2,,,,,,,,,,,,,,10,,14,,
June 2011,Jirapa Urban Health Center,,,24,,,,,,,,,2,11,,,,1,,,,,,,18,,33,,
June 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Duori Health Centre,7,0,18,,,6,,,,6,1,,2,,,,,,2,,,,,6,,13,,
June 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Gbare CHPS,,,21,,,,,,,,39,47,,,,1,1,,,,1,,,2,,10,,
June 2011,Nambeg CHPS,1,0,21,,,5,,,,4,,27,,,,,,,,,,,,7,,3,,
June 2011,Somboro CHPS,,,8,,,,,,,,40,2,,,,,,,,,,,,3,,2,,
June 2011,Ping CHPS,,,33,,,,,1,,1,,,,,,,3,,,,,,,4,,10,,
June 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,St. Joseph's Hospital,116,0,263,16,,,,,,,,110,53,40,,,17,,,,13,9,1,,3,238,,
June 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Tuggo Health Centre,8,0,21,,,1,,4,,8,,,,,,,5,,,,,1,,28,,9,,
June 2011,Kogri CHPS,,,16,,,,,1,,1,,29,,,,,1,,1,,,,,7,,2,,
June 2011,Guoripuo CHPS,4,0,7,,,,,,,,,,3,,,,,,,,,,,,,2,,
June 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Tampaala CHPS,,,15,,,,,,,2,,,,,,,,,,,,,,,,8,3,
July 2011,Yagha Health Centre,1,0,16,,,1,,,,,,,4,,,,,,,,,6,,5,,17,24,
July 2011,Ullo Health Centre,1,0,11,,,3,,,,,,,,,,,,,,,,,,4,,24,,
July 2011,Tamapuo CHPS,2,0,15,,,,,,,,,,3,1,,,,,,,,,,3,,,1,
July 2011,Sabuli Health Centre,5,0,19,,,3,,1,,2,,,,,,,,,,,,,,7,,55,18,
July 2011,Jirapa Urban Health Center,,,18,,,,,,,,,,1,,,,5,,,,,,,20,,,3,
July 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Duori Health Centre,5,0,14,,,1,,1,,,,,,,,,,,,,1,,,5,,17,4,
July 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Gbare CHPS,,,29,,,,,,,,,,,,,,,,,,,2,,,,8,,
July 2011,Nambeg CHPS,,,18,,,,,,,,,,1,,,,1,,,,,,,12,,1,7,
July 2011,Somboro CHPS,,,7,,,,,,,,,,2,,,,,,,,,,,,,1,2,
July 2011,Ping CHPS,,,30,,,,,1,,,,,,,,,,,,,,,,3,,7,7,
July 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,St. Joseph's Hospital,107,0,247,16,,,,,,,,153,38,17,,,19,,2,,17,10,,,,214,,
July 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Tuggo Health Centre,6,0,32,,,4,,2,,4,,,,,,,3,,,,,1,,,,14,,
July 2011,Kogri CHPS,2,0,9,,,,,,,1,,,,,,,,,,,,,,,,2,,
July 2011,Guoripuo CHPS,2,0,79,,,,,,,,,,,,,,,,,,,,,,,,1,
July 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Tampaala CHPS,,,23,,,,,1,,,,,,1,,,,,,,,,,2,,6,,
August 2011,Yagha Health Centre,1,0,21,,,,,,,,,,1,,,,,,2,,1,,,4,,21,11,
August 2011,Ullo Health Centre,12,0,18,,,,,,,,,,24,,,,2,,,,,,,7,,,2,
August 2011,Tamapuo CHPS,4,0,9,,,2,,,,2,,,2,,,,,,,,,,,,,,,
August 2011,Sabuli Health Centre,5,0,50,,,2,,,,1,,,55,1,,,,,1,,5,,,35,,55,13,
August 2011,Jirapa Urban Health Center,,,15,,,,,,,,2,197,28,1,,,2,,1,,,1,,14,,37,8,
August 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Duori Health Centre,5,0,24,,,1,,1,,1,,,3,,,,2,,,,,2,,17,,24,9,
August 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Gbare CHPS,,,26,,,,,,,,,,,,,,2,,,,,2,,3,,25,5,
August 2011,Nambeg CHPS,2,0,17,,,1,,,,,,,,,,,,,,,,,,6,,4,6,
August 2011,Somboro CHPS,,,7,,,,,,,,,3,4,,,,,,,,,,,1,,9,,
August 2011,Ping CHPS,,,20,,,,,,,,,,4,,,,2,,,,,,,2,,5,,
August 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,St. Joseph's Hospital,80,0,203,11,,,,,,,,,37,35,,,15,,,,9,33,,36,,294,,
August 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Tuggo Health Centre,7,0,27,,,1,,,,2,,,9,,,,,,,,,1,,19,,9,9,
August 2011,Kogri CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,7,5,
August 2011,Guoripuo CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Tampaala CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,20,1,
September 2011,Yagha Health Centre,1,0,13,,,1,,,,1,,,9,,,,1,,2,,,2,,10,,61,13,
September 2011,Ullo Health Centre,9,0,19,,,2,,,,,,,,,,,,,10,,,,,5,,39,,
September 2011,Tamapuo CHPS,3,0,10,,,,,2,,,,,2,,,,,,,,1,,,3,,4,4,
September 2011,Sabuli Health Centre,5,0,35,,,4,,,,,,,4,,,,2,,,,,,,13,,97,20,
September 2011,Jirapa Urban Health Center,,,12,,,,,,,,,,18,,,,,,,,,,,7,,,8,
September 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Duori Health Centre,7,0,31,,,2,,,,2,,,6,,,,1,,4,,,,,3,,94,26,
September 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Gbare CHPS,1,0,38,,,,,,,,,,,,,,,,1,,,1,,3,,63,,
September 2011,Nambeg CHPS,1,0,19,,,,,,,,,,1,,,,,,,,,,,2,,15,8,
September 2011,Somboro CHPS,,,6,,,,,,,,,,1,,,,,,,,,,,1,,18,,
September 2011,Ping CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,10,,
September 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,St. Joseph's Hospital,124,2,304,22,,,,,,,,,64,17,,,33,,,,7,16,,34,1,555,,
September 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Tuggo Health Centre,4,0,40,,,2,,2,,2,,215,,,,,,,,,,1,,12,,40,,
September 2011,Kogri CHPS,1,0,13,,,,,4,,,,,,,,,1,,,,,,,3,,8,,
September 2011,Guoripuo CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,4,
September 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Tampaala CHPS,,,15,,,,,,,,,,,,,,,,,,,,,1,,4,,
October 2011,Yagha Health Centre,9,0,17,,,2,,1,,,,,14,,,,2,,4,,2,,,12,,59,11,
October 2011,Ullo Health Centre,7,0,23,,,,,,,,,,5,,,,3,,1,,,2,,1,,41,4,
October 2011,Tamapuo CHPS,2,0,6,,,,,,,,,,6,,,,,,,,,,,,,7,4,
October 2011,Sabuli Health Centre,2,0,47,,,5,,,,5,,,4,,,,1,,,,,,,13,,91,11,
October 2011,Jirapa Urban Health Center,,,20,,,,,,,,,2,13,,,6,,,1,,,,,3,,38,13,
October 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Duori Health Centre,5,0,24,,,2,,1,,1,,,10,,,,2,,4,,,3,,6,,156,20,
October 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Gbare CHPS,,,18,,,,,,,,,,,,,,,,,,,1,,,,16,,
October 2011,Nambeg CHPS,,,19,,,,,,,,,,,1,,,,,,,,,,2,,11,,
October 2011,Somboro CHPS,,,8,,,,,,,,,,1,,,,,,,,,,,3,,11,,
October 2011,Ping CHPS,,,18,,,,,,,,,,2,,,,,,,,,,,,,14,5,
October 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,St. Joseph's Hospital,136,0,175,24,,,,,,,,247,142,14,,,40,,2,,12,21,,48,2,813,,
October 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Tuggo Health Centre,9,0,51,,,2,,,,,,,1,,,,5,,,,1,2,,12,,23,,
October 2011,Kogri CHPS,1,0,13,,,,,,,,,9,,,,,,,,,,,,,,1,,
October 2011,Guoripuo CHPS,,,15,,,1,,,,,,7,,,,,,,,,,,,,,1,4,
October 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Tampaala CHPS,,,18,,,,,,,,,,,,,,,,,,,,,1,,1,,
November 2011,Yagha Health Centre,2,0,19,,,2,,,,2,,,6,,,,2,,,,,,,,,22,9,
November 2011,Ullo Health Centre,11,0,36,,,,,,,,,,2,,,,,,4,1,,,,7,,24,7,
November 2011,Tamapuo CHPS,2,0,12,,,,,,,,,,2,,,,,,,,,,,,,10,3,
November 2011,Sabuli Health Centre,5,0,31,,,3,,,,,,,,,,,1,,,,,,,4,,38,12,
November 2011,Jirapa Urban Health Center,,,12,,,,,,,,,,4,,,,,,,,,,,1,,27,1,
November 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Duori Health Centre,4,0,37,,,,,1,,2,,,,,,,2,,,,,2,,17,,111,44,
November 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Gbare CHPS,,,15,,,,,,,,,,,,,,1,,,,,,,,,8,1,
November 2011,Nambeg CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,5,3,
November 2011,Somboro CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,8,,
November 2011,Ping CHPS,,,17,,,,,,,,,,2,,,,,,,,,,,,,17,1,
November 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,St. Joseph's Hospital,102,0,235,13,,,,,,,226,,60,43,,,29,,,,5,18,,69,2,582,,
November 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Tuggo Health Centre,5,0,45,,,1,,1,,,,165,,,,,,,,,,,,,,17,5,
November 2011,Kogri CHPS,,,21,,,,,,,2,,,,,,,,,,,,,,,,,,
November 2011,Guoripuo CHPS,,,9,,,,,,,,,,,,,,,,,,,1,,,,8,2,
November 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Tampaala CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Yagha Health Centre,5,0,24,,,,,1,,,,,2,,,,,,2,,,2,,11,,,2,
December 2011,Ullo Health Centre,10,0,26,,,1,,1,,,,,1,,,,,,,3,,,,3,,66,2,
December 2011,Tamapuo CHPS,2,0,4,,,,,,,,,,1,4,,,1,,,,,,,,,7,,
December 2011,Sabuli Health Centre,6,0,52,,,,,,,,,,,,,,4,,,,,,,23,,32,,
December 2011,Jirapa Urban Health Center,,,15,,,,,,,,,,1,,,,,,,,,,,3,,35,4,
December 2011,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Duori Health Centre,5,0,36,,,,,2,,2,,,4,,,,3,,3,,,,,13,,76,17,
December 2011,Ulkpong CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Gbare CHPS,,,43,,,,,,,,,28,,,,,2,,,,,,,2,,19,,
December 2011,Nambeg CHPS,,,15,,,,,1,,,,,,,,,,,,,,,,1,,2,3,
December 2011,Somboro CHPS,,,4,,,,,,,,,,,,,,,,,,,,,2,,3,,
December 2011,Ping CHPS,,,12,,,,,,,1,,,2,,,,,,2,,,,,1,,21,5,
December 2011,Sigri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,St. Joseph's Hospital,64,0,272,11,,,,,,,115,,94,20,,,45,,3,,5,10,1,38,1,518,,
December 2011,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Tuggo Health Centre,4,0,22,,,,,,,,,,,,,,,,,,,,,9,,37,5,
December 2011,Kogri CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,2,,
December 2011,Guoripuo CHPS,2,0,11,,,,,,,,,,1,,,,,,,,,,,1,,1,1,
December 2011,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Tampaala CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,6,,
January 2012,Yagha Health Centre,5,0,41,,,1,,,,,,,3,,,,,,2,,,,,2,,24,8,
January 2012,Ullo Health Centre,10,0,37,,,,,,,,,,2,,,,,,2,4,,,,2,,33,10,
January 2012,Tamapuo CHPS,1,0,6,,,1,,,,,,2,2,,,,2,,,,,,,1,,2,6,
January 2012,Sabuli Health Centre,6,0,63,,,5,,,,,,,,,,,2,,,,,1,,16,,19,12,
January 2012,Jirapa Urban Health Center,,,17,,,,,,,,,,4,1,,,,,,,,,,1,,48,,
January 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Duori Health Centre,5,0,34,,,2,,,1,,,,4,,,,3,,5,,,,1,21,,82,21,
January 2012,Ulkpong CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,4,,
January 2012,Gbare CHPS,,,40,,,,,,,,,,,,,,2,,,,,1,,,,13,,
January 2012,Nambeg CHPS,,,24,,,,,1,,,,,,,,,,,,,,,,,,7,13,
January 2012,Somboro CHPS,,,14,,,,,,,,,,1,,,,,,,,,,,2,,12,,
January 2012,Ping CHPS,,,14,,,,,,,,,,,,,,1,,,,,,,3,,8,2,
January 2012,Sigri CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,St. Joseph's Hospital,100,1,295,23,17,,15,2,8,44,193,,74,41,,,30,,1,,4,7,3,58,3,421,,
January 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Tuggo Health Centre,1,0,21,,,1,,,2,,,,3,,,,,,,,,,,10,,30,12,
January 2012,Kogri CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,1,1,
January 2012,Guoripuo CHPS,3,0,8,,,,,,,,,,,,,,,,,,,,,12,,1,,
January 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Tampaala CHPS,,,24,,,,,,,,,,,,,,,,,,,,,1,,10,1,
February 2012,Yagha Health Centre,8,0,44,,,2,,,,,,,5,,,,1,,2,,,,1,11,,36,16,
February 2012,Ullo Health Centre,11,0,58,,,,,,,,1,,2,,,,2,,6,,,1,,11,,24,7,
February 2012,Tamapuo CHPS,2,0,5,,,2,,,,,1,,1,,,,,,,,,,,,,5,3,
February 2012,Sabuli Health Centre,3,0,22,,,3,,2,,,,,,,,,3,,,,,2,,10,,19,11,
February 2012,Jirapa Urban Health Center,,,19,,,,,,,,,1,,4,,,1,,,,,,,5,,60,1,
February 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Duori Health Centre,4,0,20,,,,,,2,,,,7,,,,1,,2,,,4,1,11,,111,19,
February 2012,Ulkpong CHPS,,,4,,,5,,,,,,,,,,,,,,,,,,,,1,,
February 2012,Gbare CHPS,,,44,,,,,,,,,,,,,,,,1,,,,,,,11,1,
February 2012,Nambeg CHPS,1,0,21,,,,,,,,,,,,,,,,,,,,,1,,5,2,
February 2012,Somboro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,1,,
February 2012,Ping CHPS,,,37,,,,,,,,3,,,1,,,,,3,,,,,1,,10,3,
February 2012,Sigri CHPS,,,22,,,3,,9,,,,,,,,,,,,,,,,7,,28,2,
February 2012,St. Joseph's Hospital,105,0,413,14,20,,12,,32,,,116,118,37,,,28,,2,,2,11,5,42,,375,,
February 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Tuggo Health Centre,4,0,43,,,1,,,,,,,,,,,,,2,,,,1,1,,36,,
February 2012,Kogri CHPS,1,0,18,,1,,,,,,,,,,,,,,,,,,,3,,1,,
February 2012,Guoripuo CHPS,4,0,15,,,,,,,,,,,,,,,,,,,,,1,,6,,
February 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Tampaala CHPS,,,19,,,,,,,,,,,,,,,,,,,,,,,2,3,
March 2012,Yagha Health Centre,8,0,33,,,,,,,,,,,,,,,,,,,,1,10,,,,
March 2012,Ullo Health Centre,8,0,19,,2,2,1,,2,,,,,,,,2,,2,,1,,,4,,41,1,
March 2012,Tamapuo CHPS,,,4,,,,,,,,,,1,,,,,,,,,,,2,,5,4,
March 2012,Sabuli Health Centre,8,0,34,,,2,,,,,,,,1,,,2,,,,1,,,5,,25,9,
March 2012,Jirapa Urban Health Center,,,22,,,,,,,,,,,,,,,,,,,,,13,,50,3,
March 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Duori Health Centre,2,0,24,,,2,26,22,2,,,,5,,,,1,,,,,1,,17,,64,33,
March 2012,Ulkpong CHPS,,,7,,,4,,,,,,,,,,,,,,,,,,2,,3,,
March 2012,Gbare CHPS,,,28,,,,,,,,,,,,,,1,,2,,,1,,,,8,,
March 2012,Nambeg CHPS,,,20,,,3,,1,,,,,,,,,,,1,,,,,3,,3,,
March 2012,Somboro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,4,1,
March 2012,Ping CHPS,,,35,,,,,,,,,,2,1,,,,,,,,,,,,8,2,
March 2012,Sigri CHPS,,,31,,,,,,,,,,,,,,,,,,,,,1,,3,1,
March 2012,St. Joseph's Hospital,136,0,298,15,17,,22,,,,,105,86,78,,,38,,13,,3,12,4,64,5,357,,
March 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Tuggo Health Centre,4,0,49,,,5,,,5,,,,1,,,,3,,,,,,2,13,,11,10,
March 2012,Kogri CHPS,,,12,,,2,,,,,,,,,,,,,,,,,,,,4,1,
March 2012,Guoripuo CHPS,1,0,7,,,,,,,,,,,,,,,,,,,,,4,,7,,
March 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Tampaala CHPS,,,14,,,,,,,,,,,,,,,,,,,,,1,,,,
April 2012,Yagha Health Centre,2,0,45,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Ullo Health Centre,13,0,15,,,1,,9,,,,2,,,,,,,,,,,,4,,,,
April 2012,Tamapuo CHPS,5,0,13,,,,,,,1,,,,2,,,,,,,,,,1,,,,
April 2012,Sabuli Health Centre,4,0,50,,,1,,,,,,,,,,,,,,,,,,17,,,,
April 2012,Jirapa Urban Health Center,,,10,,,,,,,,,,,,,,,,,,,,,16,,,,
April 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Duori Health Centre,9,0,19,,,2,,,3,,,,,,,,,,,,,,,,,,,
April 2012,Ulkpong CHPS,,,23,,,2,,,,,,,,,,,,,,,,,,1,,,,
April 2012,Gbare CHPS,,,35,,,,,,,,,,,,,,,,,,,,,5,,,,
April 2012,Nambeg CHPS,,,28,,,3,,1,,,,,,,,,,,,,,,,1,,,,
April 2012,Somboro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Ping CHPS,,,35,,,,,,,,,,2,,,,,,2,,,,,,,12,,
April 2012,Sigri CHPS,,,25,,,4,,6,,1,,,,,,,,,,,,,,5,,,,
April 2012,St. Joseph's Hospital,156,1,365,22,26,,,,,,,70,41,50,,,34,,,,12,15,1,67,4,220,,
April 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Chapuri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Tuggo Health Centre,9,0,54,,,6,,2,5,,,,,,,,,,,,,,,,,,,
April 2012,Kogri CHPS,,,12,,,1,,,,,,,,,,,,,,,,,,,,,,
April 2012,Guoripuo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,6,,,,
April 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Tampaala CHPS,,,4,,,,,,,,,,,,,,1,,,,,,,1,,10,,
May 2012,Yagha Health Centre,5,0,38,,,,,,,,,,2,,,,,,,,,,,,,13,2,
May 2012,Ullo Health Centre,13,0,19,,,13,,13,,,,2,,,,,3,,3,,,3,,1,,8,,
May 2012,Tamapuo CHPS,3,0,11,,,,,,,,,,,,,,1,,,,,,,,,7,,
May 2012,Sabuli Health Centre,4,0,32,,1,1,,1,,,,,,,,,6,,,,1,1,,21,,29,6,
May 2012,Jirapa Urban Health Center,,,15,,,,,,,,,,1,,,,1,,,,,,,9,,20,,
May 2012,Saawie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Duori Health Centre,6,0,18,,,1,,,1,,,,2,,,,2,,4,,,,,20,,13,13,
May 2012,Ulkpong CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,9,,
May 2012,Gbare CHPS,,,31,,,,,,,,,,,,,,,,1,,,,,,,20,2,
May 2012,Nambeg CHPS,2,0,22,,,1,,1,,,,,,,,,,,2,,,,,1,,12,1,
May 2012,Somboro CHPS,,,15,,,,,,,,,,,,,,,,,,,,,5,,1,,
May 2012,Ping CHPS,,,28,,,,,,,,,,2,,,,,,2,,,,,,,12,,
May 2012,Sigri CHPS,,,25,,,3,,5,,1,,,,,,,,,,,,,,,,4,,
May 2012,St. Joseph's Hospital,137,0,308,23,,,,,,,,136,30,63,,,32,,3,,17,15,2,61,4,265,,
May 2012,Kuncheni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Chapuri CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Tuggo Health Centre,13,0,42,,,4,,,3,,,,,1,,,2,,2,,,5,,9,,19,2,
May 2012,Kogri CHPS,1,0,7,,,,,,2,,,,,,,,1,,,,,,,1,,2,,
May 2012,Guoripuo CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Tizza Health centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
