Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
October 2013,Issa Health Centre,15,0,50,,1,2,,,,,,,1,22,,,7,,6,,1,4,,179,,371,,
October 2013,Bussie Health Centre,11,0,43,,,,,,,,1,,,4,,,13,,7,,,4,,39,,147,8,
November 2013,Owlo CHPS,,,15,,,4,,,4,,,3,,,,,,,,,,,,14,,55,4,
November 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Fian Health Center,4,0,22,,,,,,,,12,3,,6,,,2,,1,,,,,38,,80,4,
November 2013,Challa CHPS,,,21,,,1,,1,,,,,,,,,,,1,,,,,4,,4,4,
November 2013,Kojokperi Health Centre,11,0,88,,,1,,,,,,,,4,,,5,,1,1,,,,10,,28,18,
November 2013,Tabiesi CHPS,4,0,10,,,,,,1,,,,,,,,,,,,,,,4,,11,3,
November 2013,Wogu CHPS,3,0,20,,,4,,,4,,,,,,,,,,6,,,,,7,,33,4,
November 2013,Daffiama Health Centre,20,0,58,,,3,,,2,7,17,44,13,31,,1,3,,,2,,4,,86,,240,17,
November 2013,Samanbo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,2,,1,1,
November 2013,Kamahegu CHPS,,,12,,,,,,1,,,,,,,,,,,,,,,3,,7,,
November 2013,Issa Health Centre,17,0,52,,,,,,,,,,1,14,,,2,,2,,1,1,,89,,203,,
November 2013,Bussie Health Centre,11,0,58,,,,,,,,,,,7,,,3,,13,,,1,,9,,135,14,
December 2013,Owlo CHPS,,,13,,,3,,,3,,,,,,,,1,,,,,,,15,,24,2,
December 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2013,Fian Health Center,7,0,13,,2,,,,,3,2,,,5,,,4,,3,1,,,,9,,59,5,
December 2013,Challa CHPS,,,20,,,,,,,,,,,,,,1,,,,,,,8,,19,1,
December 2013,Kojokperi Health Centre,14,0,64,,,,,,,,,,,4,,,1,,7,1,,,,20,,30,9,
December 2013,Tabiesi CHPS,4,0,10,,,,,,,,,,,,,,2,,,,,,,7,,21,3,
December 2013,Wogu CHPS,5,0,22,,1,1,,,1,1,,,,1,,,2,,8,,,,,7,,38,6,
December 2013,Daffiama Health Centre,18,0,53,,,6,,,4,6,,4,7,45,,5,6,,,,,2,,91,,202,14,
December 2013,Samanbo CHPS,,,2,,,,,,,,,,,,,,,,,,,,,2,,4,,
December 2013,Kamahegu CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,13,,13,,
December 2013,Issa Health Centre,5,0,51,,,4,,,,,,,,4,,,4,,1,,,3,,67,,175,,
December 2013,Bussie Health Centre,5,0,33,,,2,,,,1,1,,,2,,,14,,11,,1,,,10,,79,13,
January 2014,Owlo CHPS,1,0,13,,,1,,,2,,,,1,,,,1,,,,,,,21,,42,2,
January 2014,Jinpensi CHPS,,,,,,,,,,,,,1,,,,,,1,2,,,,13,,14,2,
January 2014,Fian Health Center,4,0,5,,,,,,,,7,,,3,,,3,,2,,,,,29,,93,7,
January 2014,Challa CHPS,,,11,,,,,,,,,,,,,,,,2,,,,,3,,,,
January 2014,Kojokperi Health Centre,15,0,80,,,,,1,,1,,,,4,,,4,,1,2,,,,32,,30,,
January 2014,Tabiesi CHPS,,,18,,,,,,,,,,,,,,12,,3,,1,,,6,,16,1,
January 2014,Wogu CHPS,1,0,27,,,1,,,,,,,,1,,,4,,6,,,,,5,,12,8,
January 2014,Daffiama Health Centre,7,0,47,,1,2,,,2,2,3,24,5,40,,,5,,6,,,,,96,,211,11,
January 2014,Samanbo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,2,,
January 2014,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,7,,10,,
January 2014,Issa Health Centre,12,0,68,,1,1,1,,,,,,,5,,,5,,4,,2,,,43,,33,7,
January 2014,Bussie Health Centre,7,0,53,,,4,,,,,1,,,8,,,6,,14,,,,,,,94,23,
February 2014,Owlo CHPS,,,13,,,1,,,1,,,,1,,,,,,2,1,,,,17,,56,7,
February 2014,Jinpensi CHPS,,,,,,,,,,,,,2,,,,3,,,,,,,26,,,5,
February 2014,Fian Health Center,3,0,11,,,1,,,1,,4,,,3,,,3,,2,,,,,56,,70,5,
February 2014,Challa CHPS,,,11,,,,,3,,,,,,,,,1,,1,,,,,1,,3,7,
February 2014,Kojokperi Health Centre,12,0,61,,,2,,,,,,,,1,,,3,,1,,,,,15,,20,11,
February 2014,Tabiesi CHPS,,,20,,,,,,,,,,,,,,1,,,,,,,46,,63,2,
February 2014,Wogu CHPS,,,19,,,3,,,3,,,,,,,,2,,2,,,,,17,,25,17,
February 2014,Daffiama Health Centre,11,0,62,,,5,,,3,2,30,8,12,10,,,1,1,,1,,,,72,,182,25,
February 2014,Samanbo CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,7,,
February 2014,Kamahegu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,13,,
February 2014,Issa Health Centre,13,0,41,,4,1,,,,,,,,10,,,,,2,,,,,96,,145,36,
February 2014,Bussie Health Centre,4,0,51,,,,,,,,1,,,11,,,4,,8,,1,,,10,,121,23,
March 2014,Owlo CHPS,2,0,16,,,,3,,1,,,,,1,,,1,,,,,,,33,,16,14,
March 2014,Jinpensi CHPS,,,,,,,,,,,,,,,,,3,,2,,,,,12,,13,9,
March 2014,Fian Health Center,2,0,16,,,,,,,,9,1,4,,,,4,,,,3,,,25,,37,9,
March 2014,Challa CHPS,,,16,,,1,,,,,,,,,,,,,,,,,,3,,2,1,
March 2014,Kojokperi Health Centre,14,0,56,,,1,,,,,,,,,,,3,,2,,,,,13,,20,12,
March 2014,Tabiesi CHPS,,,20,,,,,,1,,,,,,,,,,,,,,,12,,14,5,
March 2014,Wogu CHPS,,,25,,,4,,,4,,,,,,,,,,,,,,,5,,5,14,
March 2014,Daffiama Health Centre,25,0,50,,,4,,,5,4,1,1,2,4,,,2,,,,,,,104,,136,24,
March 2014,Samanbo CHPS,,,3,,,,,,,,,,,1,,,,,1,,,,,,,1,,
March 2014,Kamahegu CHPS,,,10,,,,,,,,,,,,,,,,1,,,,,,,4,,
March 2014,Issa Health Centre,20,0,63,,6,2,,,,,,,4,3,,,3,,1,,3,,,75,,109,22,
March 2014,Bussie Health Centre,12,0,33,,,2,,1,,1,2,,,2,,,3,,11,,,,,19,,87,16,
April 2014,Owlo CHPS,1,0,17,,,1,1,,2,,,,,,,,6,,,3,,,,40,,94,,
April 2014,Jinpensi CHPS,7,0,90,,,4,,,,,,,,,,,6,,2,1,,,,5,,11,9,
April 2014,Fian Health Center,7,0,20,,,,,,2,,,,,1,,,5,3,6,2,,,,47,,37,3,
April 2014,Challa CHPS,,,10,,,2,,,,,,,,,,,1,,,,,,,1,,3,1,
April 2014,Kojokperi Health Centre,26,0,66,,,2,,2,,,,,,3,,,3,,4,1,,,,18,,19,13,
April 2014,Tabiesi CHPS,,,12,,,,,,3,,,,,,,,,,,,,,,11,,6,,
April 2014,Wogu CHPS,1,0,32,,,2,,,1,,,,,,,,1,,4,,,,,4,,3,7,
April 2014,Daffiama Health Centre,21,0,58,,2,5,,,5,4,,1,3,,,,6,,,3,1,,,88,,129,,
April 2014,Samanbo CHPS,,,8,,,1,,2,,,,,,1,,,,,,,,,,4,,2,1,
April 2014,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,1,,
April 2014,Issa Health Centre,17,0,66,,3,2,,,,,,,,4,,,2,,,,,,,87,,99,15,
April 2014,Bussie Health Centre,9,0,35,,,,,,,1,,,,1,,,5,,4,,2,,,29,,61,22,
May 2014,Owlo CHPS,1,0,18,,,4,,,3,,,,,,,,3,,,,,,,16,,8,24,
May 2014,Jinpensi CHPS,6,0,19,,,2,,,,,,,,,,,,,,2,,,,13,,4,6,
May 2014,Fian Health Center,6,0,28,,,,,,1,,3,,2,4,,,2,,4,,,,,42,,50,9,
May 2014,Challa CHPS,1,0,13,,,2,,1,,1,,,,,,,,,,,,,,6,,13,3,
May 2014,Kojokperi Health Centre,17,0,62,,,2,,1,,,,,,3,,,6,,3,,1,,,11,,23,9,
May 2014,Tabiesi CHPS,,,20,,,,,,1,,,,,,,,,,,,,,,11,,6,4,
May 2014,Wogu CHPS,1,0,24,,,2,,,2,,,,,,,,,,3,,,,,3,,4,11,
May 2014,Daffiama Health Centre,17,0,56,,2,6,,,6,3,,,1,,1,,7,,,1,,,,62,,115,30,
May 2014,Samanbo CHPS,,,4,,1,,,,1,,,,,,,,,,,,,,,2,,,1,
May 2014,Kamahegu CHPS,,,9,,,,,,,,,,,,,,,,,,,,,1,,,,
May 2014,Issa Health Centre,28,0,55,,4,1,,,1,4,,,,1,,,8,,,,1,,,130,,129,15,
May 2014,Bussie Health Centre,13,0,22,,,1,,,,,,,,1,,,7,,12,,1,,,40,,69,22,
June 2014,Owlo CHPS,1,0,9,,,,,,,,,,,,,,,,1,1,,,,19,,,26,
June 2014,Jinpensi CHPS,4,0,11,,,3,,,,,,,,,,,1,,2,,,,,23,,,6,
June 2014,Fian Health Center,8,0,20,,,,,,,2,21,,2,8,,,6,2,1,,5,,,64,,101,4,
June 2014,Challa CHPS,,,6,,,,,,,,,,,,,,,,1,,,,,1,,4,,
June 2014,Kojokperi Health Centre,22,0,45,,,3,,,,,,,,1,,,4,,,,3,,,24,,26,14,
June 2014,Tabiesi CHPS,,,24,,,,,,,,,,,,,,,,,,,,,6,,17,1,
June 2014,Wogu CHPS,,,30,,,5,,,5,,,,,,,,1,,9,,,,,4,,11,10,
June 2014,Daffiama Health Centre,15,0,49,,2,3,,,3,2,,,10,1,,,5,,,,3,,,87,,30,28,
June 2014,Samanbo CHPS,,,1,,,1,,,1,,,,,,,,,,,,,,,3,,,1,
June 2014,Kamahegu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,2,,
June 2014,Issa Health Centre,26,0,55,,4,,,,2,,,,2,3,,,10,,,,3,,,103,,96,13,
June 2014,Bussie Health Centre,10,0,39,,,1,,1,,,,,,9,,,2,,10,,,,,34,,124,25,
July 2014,Owlo CHPS,,,16,,,1,,,1,,,,,,,,1,,,,,,,14,,22,5,
July 2014,Jinpensi CHPS,2,0,14,,,3,,,,,,,,,,,2,,2,3,,,,21,,12,6,
July 2014,Fian Health Center,6,0,21,,,1,,,,,,,2,3,,,,,,1,,,,38,,97,1,
July 2014,Challa CHPS,,,8,,,,,2,,,,,,,,,,,,,,,,4,,5,4,
July 2014,Kojokperi Health Centre,17,0,38,,,,,,,,,,,3,,,11,,4,,,,,15,,34,9,
July 2014,Tabiesi CHPS,,,23,,,,,,,,,,,,,,,,,,,,,,,11,,
July 2014,Wogu CHPS,,,18,,,,,,,,,,,,,,,,4,,,,,3,,22,7,
July 2014,Daffiama Health Centre,10,0,59,,,4,,,2,1,,,,,,,,,,,,,,,,193,,
July 2014,Samanbo CHPS,,,6,,,,,1,,,,,,,,,,,,,,,,3,,,,
July 2014,Kamahegu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,7,,
July 2014,Issa Health Centre,23,0,57,,,,1,,,,,,,1,,,,,,,,,,101,,145,,
July 2014,Bussie Health Centre,8,0,32,,,3,,3,,,,,,2,1,,4,,2,,,,,7,,144,11,
August 2014,Owlo CHPS,,,13,,,1,,,,,,,1,,,,,,,,,,,7,,28,10,
August 2014,Jinpensi CHPS,3,0,15,,,1,,,,,,,,,,,,,2,,,,,11,,19,1,
August 2014,Fian Health Center,3,0,26,,,,,,,,,,,,,,2,,3,,,,,39,,83,,
August 2014,Challa CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,3,,
August 2014,Kojokperi Health Centre,7,0,50,,,,,,,,,,,3,,,1,,1,1,1,,,7,,48,13,
August 2014,Tabiesi CHPS,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Wogu CHPS,,,25,,,22,,,2,,,,,,,,5,,,,,,,5,,5,8,
August 2014,Daffiama Health Centre,14,0,63,,,1,,,,,,,4,3,2,,8,,,,1,,,47,,123,32,
August 2014,Samanbo CHPS,,,6,,,,,1,,,,,,,,,,,,,,,,2,,2,,
August 2014,Kamahegu CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
August 2014,Issa Health Centre,39,0,64,,,1,,,,,,,,4,,,3,,8,,,,,69,,179,27,
August 2014,Bussie Health Centre,5,0,37,,,,,2,,,,,,2,2,,5,,5,1,2,,,7,,111,8,
September 2014,Owlo CHPS,2,0,15,,,1,,,,,,,1,,,,,,,,,,,15,,15,8,
September 2014,Jinpensi CHPS,3,0,10,,,,,,,,,,,,,,1,,,,,,,17,,22,2,
September 2014,Fian Health Center,6,0,38,,1,2,12,,,,,,,,,,,,,,,,,,,,,
September 2014,Challa CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,2,,
September 2014,Kojokperi Health Centre,16,0,58,,,3,,,,,2,,,,,,3,,,,,,,17,,43,,
September 2014,Tabiesi CHPS,,,6,,,,,,,,,,,,,,,,,,,,,3,,17,1,
September 2014,Wogu CHPS,,,19,,,,,,,,,,,,,,,,,,,,,4,,19,2,
September 2014,Daffiama Health Centre,16,0,69,,6,9,,,5,4,118,,3,5,,,14,,3,1,,,,59,,123,26,
September 2014,Samanbo CHPS,,,6,,,,,,1,,,,,,,,,,1,,,,,,,3,,
September 2014,Kamahegu CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,9,,
September 2014,Issa Health Centre,18,0,53,,,1,,,,,,,,,,,3,,,,,,,156,,315,11,
September 2014,Bussie Health Centre,13,0,35,,,1,,1,,,,,,2,,,3,,,7,1,,,10,,154,30,
October 2014,Owlo CHPS,,,15,,,,,,,,,,1,,,,,,,,,,,13,,25,25,
October 2014,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,22,,41,4,
October 2014,Fian Health Center,10,0,34,,,,,,,1,,,1,3,,,1,,,,,,,52,,179,3,
October 2014,Challa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
October 2014,Kojokperi Health Centre,12,0,49,,1,2,,,,,,,,,,,4,,3,,5,,,21,,76,12,
October 2014,Tabiesi CHPS,,,15,,,,,,,,,,,,,,,,,,,,,8,,42,,
October 2014,Wogu CHPS,,,22,,,,,,2,,,,,1,,,,,,1,,,,14,,28,,
October 2014,Daffiama Health Centre,12,0,55,,1,3,,,7,2,,,,1,1,,3,,4,3,3,,,70,,288,12,
October 2014,Samanbo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,7,1,
October 2014,Kamahegu CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,14,,
October 2014,Issa Health Centre,22,0,53,,1,,,,,,,,2,,,,1,,,,3,,,189,,405,17,
October 2014,Bussie Health Centre,8,0,20,,,3,,,,,,,,2,,,4,,5,,2,,,7,,220,,
November 2014,Owlo CHPS,,,19,,,1,,,,,,,,,,,,,,,,,,21,,23,23,
November 2014,Jinpensi CHPS,1,0,15,,,,,,,,,,,,,,,,,,,,,9,,25,2,
November 2014,Fian Health Center,4,0,41,,,,,,,,,,1,6,,,1,1,,,,,,53,,120,1,
November 2014,Challa CHPS,,,3,,,,,,,,,,,,,,,,2,,,,,2,,6,,
November 2014,Kojokperi Health Centre,17,0,55,,,,,1,,,,,,3,,,2,,1,1,4,,,14,,37,8,
November 2014,Tabiesi CHPS,,,13,,,,,,1,,,,,,,,,,,,,,,5,,22,2,
November 2014,Wogu CHPS,,,27,,,1,,,,,2,,,,,,,,,,,,,8,,27,3,
November 2014,Daffiama Health Centre,11,0,52,,5,,1,,3,5,,,9,1,,,6,,5,2,,,,107,,198,2,
November 2014,Samanbo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,3,,
November 2014,Kamahegu CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,
November 2014,Issa Health Centre,13,0,53,,,7,,,,,,,,,,,1,,,,1,,,120,,213,23,
November 2014,Bussie Health Centre,4,0,29,,,,,,,,,,,2,,,4,,3,,3,,,8,,156,18,
December 2014,Owlo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Fian Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Challa CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Kojokperi Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Tabiesi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Daffiama Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Samanbo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Kamahegu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Issa Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2014,Bussie Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
